date,close,log_return
2022-06-16,20372.85,-0.10227356565868995
2022-06-17,20432.26,0.002911892259508164
2022-06-18,18954.25,-0.07508684355723716
2022-06-19,20553.48,0.0810020888819949
2022-06-20,20550.91,-0.00012504747076036438
2022-06-21,20699.21,0.007190313091584244
2022-06-22,19956.16,-0.03655766768638635
2022-06-23,21098.41,0.05565981458696356
2022-06-24,21219.46,0.005721002978761547
2022-06-25,21474.19,0.011933063710719338
2022-06-26,21031.85,-0.020813793469102393
2022-06-27,20718.16,-0.015027345053546526
2022-06-28,20251.96,-0.022759031367108662
2022-06-29,20094.16,-0.00782235340782833
2022-06-30,19908.49,-0.009282951670090966
2022-07-01,19249.33,-0.033670018980949123
2022-07-02,19225.66,-0.0012304098317486023
2022-07-03,19294.21,0.0035592058003128813
2022-07-04,20212.81,0.046511510927684796
2022-07-05,20158.69,-0.0026811008963871785
2022-07-06,20545.04,0.01898408834607146
2022-07-07,21611.8,0.050619912541709056
2022-07-08,21592.65,-0.0008864828161954108
2022-07-09,21582.17,-0.00048546815972017043
2022-07-10,20846.53,-0.03468000330918919
2022-07-11,19944.25,-0.04424662629484288
2022-07-12,19309.71,-0.032332803038642055
2022-07-13,20230.81,0.046598611720996885
2022-07-14,20577.38,0.016985724312137407
2022-07-15,20827.27,0.012070771478425613
2022-07-16,21199.01,0.01769129676048209
2022-07-17,20792.81,-0.019347228602729416
2022-07-18,22447.39,0.07656709520620453
2022-07-19,23399.91,0.0415578271245689
2022-07-20,23222.77,-0.007598913335279178
2022-07-21,23153.54,-0.002985578258575927
2022-07-22,22686.32,-0.020385584955391778
2022-07-23,22452.14,-0.01037616706797806
2022-07-24,22585.4,0.00591774723459082
2022-07-25,21305.59,-0.05833420022154279
2022-07-26,21258.08,-0.0022324212048125958
2022-07-27,22960.19,0.07702478828502635
2022-07-28,23855.65,0.03825923987480451
2022-07-29,23769.15,-0.0036325651810713566
2022-07-30,23646.03,-0.005193285218542343
2022-07-31,23308.14,-0.014392580369484875
2022-08-01,23271.57,-0.001570211901869456
2022-08-02,22991.49,-0.012108296420025866
2022-08-03,22825.25,-0.007256768138692138
2022-08-04,22622.99,-0.00890073346307041
2022-08-05,23319.22,0.030311267378015927
2022-08-06,22956.4,-0.01568114850576663
2022-08-07,23179.86,0.009687033471232454
2022-08-08,23817.72,0.027146043257793906
2022-08-09,23156.66,-0.02814741331918924
2022-08-10,23959.67,0.03408957205489216
2022-08-11,23943.36,-0.0006809590387195641
2022-08-12,24412.17,0.019390737287546145
2022-08-13,24449.86,0.0015427114868149516
2022-08-14,24313.71,-0.005584101155339027
2022-08-15,24101.69,-0.008758426258447471
2022-08-16,23858.64,-0.010135546635853032
2022-08-17,23338.03,-0.02206219704319423
2022-08-18,23201.51,-0.005866856079139282
2022-08-19,20833.43,-0.10765845469766333
2022-08-20,21142.06,0.014705513231852763
2022-08-21,21514.79,0.017476184315476928
2022-08-22,21399.66,-0.005365571559686089
2022-08-23,21520.62,0.00563651123636788
2022-08-24,21369.05,-0.00706793178782128
2022-08-25,21565.47,0.009149810937179481
2022-08-26,20247.99,-0.06303789507008872
2022-08-27,20038.42,-0.010404098573685516
2022-08-28,19554.08,-0.02446747048343667
2022-08-29,20292.37,0.03706099301528454
2022-08-30,19813.51,-0.023880925068773706
2022-08-31,20050.28,0.011879090486198507
2022-09-01,20129.93,0.003964643506384036
2022-09-02,19957.44,-0.008605756104012485
2022-09-03,19834.79,-0.0061645395800749014
2022-09-04,20003.46,0.008467792026570109
2022-09-05,19793.29,-0.010562267215432186
2022-09-06,18791.95,-0.0519144047293949
2022-09-07,19287.52,0.02602966798337647
2022-09-08,19321.77,0.0017741848650487668
2022-09-09,21369.73,0.10074299522203134
2022-09-10,21655.13,0.01326694316423449
2022-09-11,21836.45,0.008338213996079702
2022-09-12,22400.52,0.02550358100010186
2022-09-13,20173.77,-0.10470092712253454
2022-09-14,20233.68,0.002965296939002826
2022-09-15,19700.15,-0.026722292765576583
2022-09-16,19804.02,0.005258697467503737
2022-09-17,20118.35,0.015747386520759576
2022-09-18,19417.72,-0.03544628268309857
2022-09-19,19541.28,0.006343099888871606
2022-09-20,18879.95,-0.03442863871342716
2022-09-21,18468.05,-0.022058300381937457
2022-09-22,19405.96,0.04953802335597857
2022-09-23,19291.13,-0.005934830605973218
2022-09-24,18924.39,-0.019193838469494295
2022-09-25,18809.94,-0.006066112792147749
2022-09-26,19230.96,0.022136026836317768
2022-09-27,19081.4,-0.007807441761144673
2022-09-28,19412.67,0.017211907090143086
2022-09-29,19593.46,0.00926989140520007
2022-09-30,19425.63,-0.00860250892548109
2022-10-01,19313.96,-0.005765177654195597
2022-10-02,19058.15,-0.013333318900542679
2022-10-03,19632.35,0.029683884240013114
2022-10-04,20344.58,0.035635821502218334
2022-10-05,20160.74,-0.009077388469004077
2022-10-06,19965.12,-0.009750397863184546
2022-10-07,19532.81,-0.021891135268450768
2022-10-08,19419.32,-0.005827168944945171
2022-10-09,19442.41,0.0011883157397836186
2022-10-10,19131.36,-0.016127889091878345
2022-10-11,19058.29,-0.0038266959329185113
2022-10-12,19154.85,0.005053769751269144
2022-10-13,19378.91,0.01162941406245288
2022-10-14,19182.01,-0.010212500703145722
2022-10-15,19069.72,-0.005871123870932138
2022-10-16,19264.26,0.010149828956308227
2022-10-17,19550.49,0.014748784342826227
2022-10-18,19330.29,-0.011327054361542466
2022-10-19,19123.89,-0.010734956881782054
2022-10-20,19043.54,-0.004210402361399801
2022-10-21,19166.4,0.0064308095437564106
2022-10-22,19207.57,0.0021457261678179407
2022-10-23,19572.6,0.01882615683348199
2022-10-24,19331.06,-0.012417500238615986
2022-10-25,20087.18,0.038368671874213334
2022-10-26,20776.76,0.033753253729567945
2022-10-27,20295.28,-0.023446707664103172
2022-10-28,20599.89,0.0148973892781612
2022-10-29,20820.19,0.01063745301026664
2022-10-30,20630.65,-0.009145354885580659
2022-10-31,20492.56,-0.006715940658924779
2022-11-01,20480.27,-0.0005999097630606798
2022-11-02,20150.33,-0.0162413182483494
2022-11-03,20207.99,0.002857405324684592
2022-11-04,21150.6,0.045590203129737716
2022-11-05,21301.57,0.007112505034971406
2022-11-06,20910.59,-0.018525049712209807
2022-11-07,20593.73,-0.015269068673115171
2022-11-08,18544.7,-0.10480262659024575
2022-11-09,15820.02,-0.1589078073824144
2022-11-10,17559.67,0.10432856875846674
2022-11-11,17007.72,-0.03193743669661764
2022-11-12,16773.9,-0.013843251685861091
2022-11-13,16307.47,-0.028200821895113748
2022-11-14,16592.04,0.01729977724256493
2022-11-15,16879.14,0.01715547771797432
2022-11-16,16648.05,-0.013785447552034924
2022-11-17,16680.21,0.0019298943288141857
2022-11-18,16677.95,-0.00013549908049270698
2022-11-19,16683.72,0.00034590594880512526
2022-11-20,16253.6,-0.026118970946454212
2022-11-21,15760.19,-0.03082728250663891
2022-11-22,16198.25,0.027416071517269103
2022-11-23,16590.98,0.02395596247575149
2022-11-24,16588.46,-0.00015190129820474851
2022-11-25,16508.33,-0.004842170891178554
2022-11-26,16451.53,-0.003446619993420441
2022-11-27,16420.87,-0.0018653952185196943
2022-11-28,16207.01,-0.013109222093191875
2022-11-29,16431.79,0.01377400846983079
2022-11-30,17162.35,0.04350015790750206
2022-12-01,16978.64,-0.010761947623480594
2022-12-02,17094.49,0.0068001059146745035
2022-12-03,16888.31,-0.012134522754836397
2022-12-04,17111.76,0.01314427982948807
2022-12-05,16966.84,-0.00850509549010603
2022-12-06,17086.52,0.007028997593785391
2022-12-07,16837.85,-0.014660520085623574
2022-12-08,17226.02,0.022791702947587922
2022-12-09,17126.85,-0.005773623891316859
2022-12-10,17129.19,0.0001366182433013563
2022-12-11,17094.83,-0.002007947140313604
2022-12-12,17208.66,0.00663666687013631
2022-12-13,17775.32,0.03239823285643517
2022-12-14,17801.37,0.0014644422882259533
2022-12-15,17359.21,-0.0251522193441307
2022-12-16,16658.44,-0.0412062063848353
2022-12-17,16780.55,0.00730348271806136
2022-12-18,16742.74,-0.0022557461414240976
2022-12-19,16442.79,-0.018077648217639464
2022-12-20,16901.12,0.02749280866401982
2022-12-21,16821.13,-0.004744057707997129
2022-12-22,16816.01,-0.0003044254083146569
2022-12-23,16780.97,-0.0020859025248629592
2022-12-24,16837.16,0.003342842229773879
2022-12-25,16829.1,-0.00047881767407531584
2022-12-26,16916.07,0.005154526858795805
2022-12-27,16700.54,-0.01282300346651688
2022-12-28,16540.47,-0.00963094907614881
2022-12-29,16631.24,0.005472749312840364
2022-12-30,16599.47,-0.0019120873240119352
2022-12-31,16531.31,-0.004114608600366054
2023-01-01,16613.87,0.004981730118544192
2023-01-02,16670.08,0.003377607131247018
2023-01-03,16670.16,4.799005646205501E-06
2023-01-04,16846.82,0.010541620155114728
2023-01-05,16825.87,-0.0012443319914847706
2023-01-06,16946.16,0.007123676527209355
2023-01-07,16942.73,-0.00020242622356114737
2023-01-08,17115.81,0.010163764504184769
2023-01-09,17179.03,0.003686856192473442
2023-01-10,17442.44,0.01521686299050451
2023-01-11,17938,0.02801505074434374
2023-01-12,18849,0.049538494393109644
2023-01-13,19932.05,0.05586912685608958
2023-01-14,20954.52,0.05002538594204253
2023-01-15,20878.94,-0.0036133794447898993
2023-01-16,21188.92,0.014737408101590077
2023-01-17,21136.12,-0.0024949782629679618
2023-01-18,20678.47,-0.021890362903757676
2023-01-19,21082.28,0.01933981484001812
2023-01-20,22676.2,0.07288303910370608
2023-01-21,22789.92,0.005002416619040773
2023-01-22,22714.99,-0.003293273966351151
2023-01-23,22917.47,0.008874442836088292
2023-01-24,22637.8,-0.012278426341138626
2023-01-25,23066.28,0.018750735340741898
2023-01-26,23009.15,-0.002479847904941934
2023-01-27,23077.75,0.0029769869817091177
2023-01-28,23031.02,-0.0020269469777325355
2023-01-29,23747.26,0.030625152495883157
2023-01-30,22833.34,-0.03924540683332012
2023-01-31,23129.7,0.012895757419792986
2023-02-01,23730.52,0.025644477407013255
2023-02-02,23470.8,-0.011004888048301353
2023-02-03,23437.21,-0.0014321650285893384
2023-02-04,23332.1,-0.00449483547934193
2023-02-05,22940.79,-0.01691354606967188
2023-02-06,22761.44,-0.007848672622198904
2023-02-07,23252.78,0.021356818628396113
2023-02-08,22961.13,-0.012621908509757418
2023-02-09,21807.55,-0.051546546156385986
2023-02-10,21634.86,-0.007950337451944733
2023-02-11,21862.19,0.010452758053189015
2023-02-12,21790.14,-0.003301086811561049
2023-02-13,21787.77,-0.00010877070526404964
2023-02-14,22208.56,0.01912899694859682
2023-02-15,24332.21,0.09132318688631003
2023-02-16,23533.22,-0.033387947075643964
2023-02-17,24578.28,0.04345008614410517
2023-02-18,24638.27,0.0024377990618749124
2023-02-19,24287.53,-0.014337875255357346
2023-02-20,24838.09,0.02241531209333658
2023-02-21,24450.5,-0.015727696389891577
2023-02-22,24186.92,-0.010838674435209583
2023-02-23,23941.1,-0.01021534389624179
2023-02-24,23189.78,-0.031884982903422454
2023-02-25,23168.68,-0.0009102977733537188
2023-02-26,23557.29,0.016633960099248668
2023-02-27,23492.86,-0.0027387815032984264
2023-02-28,23137.23,-0.015253536733638384
2023-03-01,23642.8,0.021615620376834954
2023-03-02,23467.23,-0.00745364895088052
2023-03-03,22360.92,-0.0482901875474937
2023-03-04,22353.23,-0.00034396270871006607
2023-03-05,22434.09,0.00361084734946715
2023-03-06,22410.79,-0.001039137671753565
2023-03-07,22201.44,-0.009385387671619227
2023-03-08,21704.74,-0.02262648176638038
2023-03-09,20370.48,-0.0634438758471969
2023-03-10,20206.71,-0.008072066559876134
2023-03-11,20613.6,0.019936324671975925
2023-03-12,22183.71,0.07340718360537046
2023-03-13,24207.1,0.0872877428190666
2023-03-14,24757.56,0.022484918355987205
2023-03-15,24372.11,-0.01569145116634374
2023-03-16,25049.83,0.027427595328632037
2023-03-17,27441.41,0.09118614529647928
2023-03-18,26973.46,-0.01719976676072399
2023-03-19,28040.29,0.03878898486449778
2023-03-20,27807.05,-0.008352818812374707
2023-03-21,28188.11,0.01361067215838574
2023-03-22,27316.18,-0.03142105720524313
2023-03-23,28345.7,0.03699614256314199
2023-03-24,27493.01,-0.030543552640192928
2023-03-25,27492.83,-6.547140134927076E-06
2023-03-26,27995.16,0.018106394686293825
2023-03-27,27146.01,-0.030801563836725165
2023-03-28,27266.08,0.004413364562598332
2023-03-29,28355.7,0.0391846293486271
2023-03-30,28040.71,-0.011170685349467746
2023-03-31,28474.62,0.015355781388830536
2023-04-01,28468.49,-0.00021530260723956474
2023-04-02,28187.85,-0.009906827560202558
2023-04-03,27809.04,-0.013529886344054276
2023-04-04,28177.23,0.013153057281604319
2023-04-05,28180.06,0.00010043066309251003
2023-04-06,28043.49,-0.004858116166705173
2023-04-07,27927.8,-0.004133910965935073
2023-04-08,27953.93,0.0009351894404261429
2023-04-09,28340.68,0.013740430383265334
2023-04-10,29655.75,0.045357807486652746
2023-04-11,30226.45,0.019061333066412445
2023-04-12,29905.56,-0.010672952595259133
2023-04-13,30407.76,0.016653422709223875
2023-04-14,30491.71,0.0027570043934979083
2023-04-15,30321.55,-0.005596162549920791
2023-04-16,30322.37,2.7043106713975362E-05
2023-04-17,29446.34,-0.029316100009904034
2023-04-18,30395.53,0.03172593419076897
2023-04-19,28821.91,-0.053159696330503436
2023-04-20,28248.11,-0.02010930909712627
2023-04-21,27261.17,-0.03556320732280405
2023-04-22,27820.73,0.0203180808893606
2023-04-23,27596.85,-0.00807979049110763
2023-04-24,27520.93,-0.002754829676145931
2023-04-25,28308.07,0.028200116910886308
2023-04-26,28432.89,0.004399650670141142
2023-04-27,29483.94,0.03629913464310697
2023-04-28,29339.99,-0.00489427643978857
2023-04-29,29251.2,-0.0030308334057860264
2023-04-30,29236.81,-0.0004920666745320545
2023-05-01,28086.77,-0.04012988483830249
2023-05-02,28694.7,0.021413789758083723
2023-05-03,29041.65,0.01201856980171101
2023-05-04,28865.72,-0.0060762746190672345
2023-05-05,29548.51,0.023378587663724915
2023-05-06,28943.98,-0.02067108190577649
2023-05-07,28572.81,-0.012906671339303344
2023-05-08,27783.42,-0.028016126423947796
2023-05-09,27680.21,-0.0037217224740597743
2023-05-10,27628.73,-0.0018615440782756565
2023-05-11,26991.62,-0.023329725888510566
2023-05-12,26807.09,-0.006860042691261725
2023-05-13,26788.88,-0.0006795287295204844
2023-05-14,26931.44,0.00530750131995994
2023-05-15,27176.27,0.009049788687617522
2023-05-16,27036.57,-0.005153772029593995
2023-05-17,27406.21,0.013579236033988806
2023-05-18,26823.31,-0.021498344450142426
2023-05-19,26888.42,0.002424425051739121
2023-05-20,27118.54,0.008521916162896659
2023-05-21,26755.17,-0.013489901119175585
2023-05-22,26855.4,0.00373919235631881
2023-05-23,27224.7,0.013657731422631159
2023-05-24,26326.17,-0.033561147997705376
2023-05-25,26480.21,0.005834160074098094
2023-05-26,26719.7,0.009003459509548506
2023-05-27,26872.59,0.005705686947726107
2023-05-28,28077.57,0.04386422894317121
2023-05-29,27746.07,-0.011876828409869589
2023-05-30,27703.56,-0.0015332837506143449
2023-05-31,27220.17,-0.017602682179312268
2023-06-01,26825.73,-0.014596741044806905
2023-06-02,27251.14,0.015733853529784625
2023-06-03,27078.3,-0.006362685980230154
2023-06-04,27125.24,0.0017319906313932876
2023-06-05,25740.46,-0.05240058672158021
2023-06-06,27269.02,0.05768718625855662
2023-06-07,26348.91,-0.03432435137686696
2023-06-08,26509.09,0.006060785134721414
2023-06-09,26483.81,-0.0009540901485909359
2023-06-10,25856.18,-0.023983958945871464
2023-06-11,25937.58,0.0031432383753937643
2023-06-12,25905.64,-0.001232176706659871
2023-06-13,25928.94,0.0008990138077447085
2023-06-14,25125.73,-0.031467298741066685
2023-06-15,25574.36,0.017697866403118212
2023-06-16,26330.59,0.029141094070253004
2023-06-17,26510.43,0.006806859306715651
2023-06-18,26338,-0.0065254771755860475
2023-06-19,26842.09,0.018958414636289334
2023-06-20,28319.35,0.05357413866039984
2023-06-21,30000.55,0.057670398242716914
2023-06-22,29892.81,-0.003597731575338159
2023-06-23,30705.39,0.026820225963014366
2023-06-24,30548.2,-0.005132445136947439
2023-06-25,30473.64,-0.002443716449862521
2023-06-26,30271.91,-0.0066418278076501025
2023-06-27,30696.99,0.013944384363110629
2023-06-28,30078.9,-0.020340674919726354
2023-06-29,30447.17,0.012169121328087229
2023-06-30,30471.06,0.0007843301167724803
2023-07-01,30590.76,0.003920621865788121
2023-07-02,30617.66,0.0008789640945447985
2023-07-03,31160.24,0.01756595648594228
2023-07-04,30774.39,-0.012460072564605795
2023-07-05,30503.07,-0.008855516304942412
2023-07-06,29907.98,-0.019701999865576525
2023-07-07,30349.69,0.014660968865257473
2023-07-08,30294.36,-0.0018247467097829428
2023-07-09,30171.49,-0.0040641178159503966
2023-07-10,30421.04,0.008237035521368341
2023-07-11,30626.62,0.006735091144088656
2023-07-12,30385.22,-0.007913259449241039
2023-07-13,31475.78,0.03526205522024384
2023-07-14,30331.09,-0.03704510212612888
2023-07-15,30298.45,-0.001076702978556554
2023-07-16,30248.17,-0.0016608693122108775
2023-07-17,30147.68,-0.003327715157015021
2023-07-18,29863.79,-0.009461261912404595
2023-07-19,29918.6,0.0018336508579590571
2023-07-20,29809.61,-0.003649535821375949
2023-07-21,29911.46,0.0034108598102235987
2023-07-22,29791.61,-0.004014874310168892
2023-07-23,30085.68,0.009822500796420996
2023-07-24,29181.04,-0.030530127733355172
2023-07-25,29226.63,0.0015610966593477826
2023-07-26,29352.06,0.004282451235846807
2023-07-27,29217.05,-0.0046102882264609235
2023-07-28,29316.82,0.0034089697680865783
2023-07-29,29358.76,0.0014295557757577626
2023-07-30,29283.34,-0.0025722148962383784
2023-07-31,29231.47,-0.001772884970016264
2023-08-01,29699.74,0.01589242290584103
2023-08-02,29163.69,-0.018213849217163514
2023-08-03,29177.75,0.000481990169326707
2023-08-04,29078.51,-0.003407019125372557
2023-08-05,29050.34,-0.0009692262002509722
2023-08-06,29046.16,-0.00014389851392770936
2023-08-07,29182.16,0.004671274984488605
2023-08-08,29770.51,0.01996074256253877
2023-08-09,29566.47,-0.0068773572306426445
2023-08-10,29428.1,-0.004690948802098305
2023-08-11,29403.56,-0.0008342447390834451
2023-08-12,29417.08,0.0004597025886869943
2023-08-13,29281.55,-0.004617833187625209
2023-08-14,29409.22,0.004350605772446059
2023-08-15,29171.23,-0.008125281022730135
2023-08-16,28702.8,-0.016188270617751854
2023-08-17,26629.67,-0.07496867127241735
2023-08-18,26049.69,-0.022020139773376357
2023-08-19,26095.8,0.0017685139028511543
2023-08-20,26191.01,0.003641840274088537
2023-08-21,26126.18,-0.002478345384497871
